CLASS,MFR,CAR LINE,DISPLACEMENT,NUMB CYL,TRANS,DRIVE SYS,INDEX NUMB,CITY MPG (GUIDE),HWY MPG (GUIDE),COMB MPG (GUIDE),UNRND CITY (EPA),UNRND HWY (EPA),UNRND COMP (EPA),FUEL TYPE,GUZLR,TURBO,SPCHGR,AVG 2D PASS VOL,AVG 2D LUGG VOL,AVG 4D PAS VOL,AVG 4D LUGG VOL,AVG HB PAS VOL,AVG HB LUGG VOL,ANL FL CST,ENG BLK TXT,TRANS DESC TXT,VLVS PER CYL,CLS,REL DT,5C CODE
COMPACT CARS,MERCEDES-BENZ,CL65 AMG,5.5,12,Auto(S5),R,25,11,17,13,13.7,23.4,16.8416,P,G,T,,91,14,,,,,4960, ,EMS 2MODE CLKUP,3,4,16-Jul-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,CLS550,5.5,8,Auto(L7),R,16,14,21,16,17.3,29,21.1376,P,G,,,,,93,13,,,4031, ,EMS 2MODE CLKUP,4,4,1-May-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,CLS63 AMG,6.2,8,Auto(S7),R,9,12,18,14,14.7,24.8,17.9985,P,G,,,,,93,13,,,4605, ,EMS 2MODE CLKUP,4,4,1-Jul-08,DERIVED
COMPACT CARS,MITSUBISHI,LANCER,2,4,Auto(S6),4,52,17,25,20,21.5,34.9,25.9906,P,,T,,,,93,12,,,3225,DOHC TURBO,2MODE CLKUP ,4,4,9-Jul-08,DERIVED
COMPACT CARS,MITSUBISHI,LANCER,2,4,Manual(M5),F,50,22,30,25,27.8024,41.5258,32.6594,R,,,,,,93,12,,,2460,DOHC,,4,4,21-Jan-08,DERIVED
COMPACT CARS,MITSUBISHI,LANCER,2,4,Auto(AV),F,50,22,28,24,27.6669,39.7932,32.0637,R,,,,,,93,12,,,2565,DOHC,VMODE VLKUP ,4,4,21-Jan-08,DERIVED
COMPACT CARS,MITSUBISHI,LANCER,2.4,4,Manual(M5),F,51,21,28,23,26,38.8,30.5327,R,,,,,,93,12,,,2675,DOHC,,4,4,21-Jan-08,DERIVED
COMPACT CARS,MITSUBISHI,LANCER,2.4,4,Auto(AV),F,51,21,27,23,26.5,37.6,30.5597,R,,,,,,93,12,,,2675,DOHC,VMODE VLKUP ,4,4,21-Jan-08,DERIVED
COMPACT CARS,MITSUBISHI,LANCER EVOLUTION,2,4,Manual(M5),4,17,16,22,18,20.2,30.6,23.8472,P,,T,,,,93,7,,,3586,DOHC TURBO,,4,4,18-Aug-08,DERIVED
COMPACT CARS,MITSUBISHI,LANCER EVOLUTION,2,4,Auto(S6),4,17,17,22,19,20.6,31,24.2629,P,,T,,,,93,7,,,3393,DOHC TURBO,2MODE CLKUP ,4,4,18-Aug-08,DERIVED
COMPACT CARS,PONTIAC,G3/WAVE,1.6,4,Manual(M5),F,175,27,34,30,34.6,48.4,39.6928,R,,,,,,91,12,,,2048, ,SIL ,4,4,30-Jun-08,DERIVED
COMPACT CARS,PONTIAC,G3/WAVE,1.6,4,Auto(L4),F,123,25,34,28,31.8,47.9,37.467,R,,,,,,91,12,,,2196, ,CLKUP ,4,4,1-May-08,DERIVED
COMPACT CARS,PONTIAC,G6,2.4,4,Auto(S6),F,105,22,33,26,27.8,46.8,34.0141,R,,,,83,13,95,14,,,2368, ,CLKUP ,4,4,30-Jun-08,DERIVED
COMPACT CARS,PONTIAC,G6,2.4,4,Auto(L4),F,151,22,30,25,27.4,42.6,32.6409,R,,,,83,13,95,14,,,2460, ,CLKUP ,4,4,30-Jun-08,DERIVED
COMPACT CARS,PONTIAC,G6,3.5,6,Auto(S4),F,157,17,26,20,21.5,36.4,26.3546,R,,,,83,13,95,14,,,3075, ,CLKUP ,2,4,30-Jun-08,DERIVED
COMPACT CARS,PONTIAC,G6,3.5,6,Auto(L4),F,158,18,29,22,22.9,40.3,28.4222,R,,,,83,13,95,14,,,2798, ,CLKUP ,2,4,30-Jun-08,DERIVED
COMPACT CARS,PONTIAC,G6,3.6,6,Auto(S6),F,155,17,26,20,21.4,35.6,26.0815,R,,,,83,13,95,14,,,3075, ,CLKUP ,4,4,30-Jun-08,DERIVED
COMPACT CARS,PONTIAC,G6,3.9,6,Auto(S4),F,156,15,22,18,19,31,23.0078,R,,,,83,13,95,14,,,3419, ,CLKUP ,2,4,30-Jun-08,DERIVED
COMPACT CARS,ROLLS-ROYCE,PHANTOM COUPE,6.7,12,Auto(S6),R,67,11,18,14,13.9939,24.2,17.2718,P,G,,,,,94,11,,,4605, ,2MODE CLKUP ,4,4,3-Jul-08,DERIVED
COMPACT CARS,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,6.7,12,Auto(S6),R,67,11,18,14,13.9939,24.2,17.2718,P,G,,,,,94,11,,,4605, ,2MODE CLKUP ,4,4,3-Jul-08,DERIVED
COMPACT CARS,SAAB,9-3 AERO SEDAN AWD,2.8,6,Manual(M6),4,179,15,24,18,18.8,33.4,23.4037,P,,T,,,,90,15,,,3586, ,,4,4,29-Aug-08,DERIVED
COMPACT CARS,SAAB,9-3 AERO SEDAN AWD,2.8,6,Auto(S6),4,177,15,24,18,18.975,33.4571,23.5651,P,,T,,,,90,15,,,3586, ,CLKUP ,4,4,29-Aug-08,DERIVED
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2.8,6,Manual(M6),F,178,16,26,19,19.7,36,24.741,P,,T,,,,90,15,,,3393, ,,4,4,29-Aug-08,DERIVED
COMPACT CARS,SAAB,9-3 SPORT SEDAN,2.8,6,Auto(S6),F,176,15,24,18,18.9663,33.2987,23.5223,P,,T,,,,90,15,,,3586, ,CLKUP ,4,4,29-Aug-08,DERIVED
COMPACT CARS,SATURN,ASTRA 2D HATCHBACK,1.8,4,Manual(M5),F,142,24,32,27,30.9,45.1,36.0008,R,,,,,,,,89,20,2276, ,,4,4,30-Jun-08,DERIVED
COMPACT CARS,SATURN,ASTRA 2D HATCHBACK,1.8,4,Auto(L4),F,141,24,30,27,31.1,42.1,35.2439,R,,,,,,,,89,20,2276, ,,4,4,30-Jun-08,DERIVED
COMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Auto(S4),4,22,19,24,21,23.9267,33.0743,27.3279,P,,T,,,,94,11,,,3070, ,2MODE CLKUP ,4,4,15-Jul-08,DERIVED
COMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Manual(M5),4,20,20,27,22,24.7947,37.0519,29.1313,R,,,,,,94,11,,,2798, ,,4,4,15-Jul-08,DERIVED
COMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Manual(M5),4,22,18,25,21,22.9906,34.1764,26.9616,P,,T,,,,94,11,,,3070, ,,4,4,15-Jul-08,DERIVED
COMPACT CARS,SUBARU,IMPREZA AWD,2.5,4,Auto(S4),4,20,20,26,22,25.0487,36.5784,29.1889,R,,,,,,94,11,,,2798, ,2MODE CLKUP ,4,4,15-Jul-08,DERIVED
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Manual(M6),4,22,17,24,20,21.3,33.7,25.5267,P,,T,,,,94,11,,,3225, ,,4,4,15-Jul-08,DERIVED
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Manual(M5),4,22,18,25,21,22.9906,34.1764,26.9616,P,,T,,,,94,11,,,3070, ,,4,4,15-Jul-08,DERIVED
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Auto(S5),4,22,18,24,20,22.1443,33.2396,26.0586,P,,T,,,,94,11,,,3225, ,2MODE CLKUP ,4,4,15-Jul-08,DERIVED
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Manual(M5),4,20,20,27,22,24.7947,37.0519,29.1313,R,,,,,,94,11,,,2798, ,,4,4,15-Jul-08,DERIVED
COMPACT CARS,SUBARU,LEGACY AWD,2.5,4,Auto(S4),4,20,20,26,22,25.0487,36.5784,29.1889,R,,,,,,94,11,,,2798, ,2MODE CLKUP ,4,4,15-Jul-08,DERIVED
COMPACT CARS,SUBARU,LEGACY AWD,3,6,Auto(S5),4,30,17,24,20,21.6249,33.5704,25.7478,P,,,,,,94,11,,,3225, ,2MODE CLKUP ,4,4,25-Apr-08,DERIVED
COMPACT CARS,SUZUKI,SX4 SEDAN,2,4,Manual(M5),F,53,22,30,25,28.5,42.3,33.404,R,,,,,,88,14,,,2460, ,,4,4,1-Sep-08,DERIVED
COMPACT CARS,SUZUKI,SX4 SEDAN,2,4,Auto(L4),F,54,23,31,26,29.2,42.9,34.1004,R,,,,,,88,14,,,2368, ,CLKUP ,4,4,1-Sep-08,DERIVED
COMPACT CARS,SUZUKI,SX4 SPORT,2,4,Manual(M5),F,57,22,29,24,27.5,40.9,32.2555,R,,,,,,88,14,,,2565, ,,4,4,1-Sep-08,DERIVED
COMPACT CARS,SUZUKI,SX4 SPORT,2,4,Auto(L4),F,58,22,30,25,28.4,41.6,33.1307,R,,,,,,88,14,,,2460, ,CLKUP ,4,4,1-Sep-08,DERIVED
COMPACT CARS,TOYOTA,COROLLA,1.8,4,Manual(M5),F,3,26,35,30,34,50,39.7196,R,,,,,,92,12,,,2048, ,,4,4,28-Jan-08,DERIVED
COMPACT CARS,TOYOTA,COROLLA,1.8,4,Auto(L4),F,3,27,35,30,35,49.3,40.2543,R,,,,,,92,12,,,2048, ,CLKUP ,4,4,28-Jan-08,DERIVED
COMPACT CARS,TOYOTA,COROLLA,2.4,4,Manual(M5),F,6,22,30,25,27.3,42.2,32.457,R,,,,,,92,12,,,2460, ,,4,4,23-Jan-08,DERIVED
COMPACT CARS,TOYOTA,COROLLA,2.4,4,Auto(S5),F,6,22,30,25,27.6,42.6,32.7967,R,,,,,,92,12,,,2460, ,CLKUP ,4,4,23-Jan-08,DERIVED
COMPACT CARS,VOLKSWAGEN,GTI,2,4,Auto(S6),F,6,22,29,25,28.3522,40.3742,32.739,P,,T,,,,,,94,15,2580, ,3MODE ,4,4,3-Mar-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,GTI,2,4,Manual(M6),F,7,21,31,25,26.0737,41.4298,31.2932,P,,T,,,,,,94,15,2580, ,,4,4,21-Jul-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,JETTA,2,4,Auto(S6),F,6,22,29,25,28.3522,40.3742,32.739,P,,T,,,,91,16,,,2580, ,3MODE ,4,4,3-Mar-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,JETTA,2,4,Manual(M6),F,7,21,31,25,26.0737,41.4298,31.2932,P,,T,,,,91,16,,,2580, ,,4,4,21-Jul-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,JETTA,2,4,Manual(M6),F,13,30,41,34,38.6,58.1,45.467,D,,T,,,,91,16,,,1984, ,,4,4,20-Jun-08,DERIVED
COMPACT CARS,VOLKSWAGEN,JETTA,2,4,Auto(S6),F,13,29,40,33,38.5034,56.6944,45.001,D,,T,,,,91,16,,,2045, ,3MODE CLKUP ,4,4,20-Jun-08,DERIVED
COMPACT CARS,VOLKSWAGEN,JETTA,2.5,5,Manual(M5),F,21,21,30,24,24.2843,39.2832,29.3224,R,,,,,,91,16,,,2565, ,,4,4,31-Jul-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,JETTA,2.5,5,Auto(S6),F,21,20,29,24,24.9704,38.6874,29.7108,R,,,,,,91,16,,,2565, ,3MODE CLKUP ,4,4,31-Jul-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,PASSAT CC,2,4,Manual(M6),F,7,21,31,25,26.0737,41.4298,31.2932,P,,T,,,,94,13,,,2580, ,,4,4,21-Jul-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,PASSAT CC,2,4,Auto(S6),F,8,19,29,23,24.3,39,29.2635,P,,T,,,,94,13,,,2806, ,3MODE CLKUP ,4,4,21-Jul-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,PASSAT CC,3.6,6,Auto(S6),F,34,18,27,21,21.2,35.1,25.7972,P,,,,,,94,13,,,3070, ,3MODE CLKUP ,4,4,21-Jul-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,PASSAT CC 4MOTION,3.6,6,Auto(S6),4,34,17,25,20,20.5,33.5,24.8373,P,,,,,,94,13,,,3225, ,3MODE CLKUP ,4,4,21-Jul-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,RABBIT,2.5,5,Manual(M5),F,21,21,30,24,24.6169,39.4885,29.6401,R,,,,,,,,94,15,2565, ,,4,4,31-Jul-08,5-CYCLE
COMPACT CARS,VOLKSWAGEN,RABBIT,2.5,5,Auto(S6),F,21,20,29,24,24.9704,38.6874,29.7108,R,,,,,,,,94,15,2565, ,3MODE CLKUP ,4,4,31-Jul-08,5-CYCLE
COMPACT CARS,VOLVO,C30 FWD,2.4,5,Manual(M5),F,8,20,28,23,24.8025,38.6039,29.5578,R,,,,,,,,89,15,2675, ,,4,4,30-Jun-08,DERIVED
COMPACT CARS,VOLVO,C30 FWD,2.4,5,Auto(S5),F,8,20,28,23,24.799,39.1979,29.7102,R,,,,,,,,89,15,2675, ,2MODE CLKUP ,4,4,30-Jun-08,DERIVED
COMPACT CARS,VOLVO,C30 FWD,2.5,5,Manual(M6),F,3,19,28,23,24.4,39.5,29.4695,R,,T,,,,,,89,15,2675, ,,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,C30 FWD,2.5,5,Auto(S5),F,3,19,28,23,24.4014,39.3024,29.4209,R,,T,,,,,,89,15,2675, ,2MODE CLKUP ,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,S40 AWD,2.5,5,Manual(M6),4,3,17,25,20,21.7,35.5,26.3008,R,,T,,,,92,13,,,3075, ,,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,S40 AWD,2.5,5,Auto(S5),4,3,18,26,21,22.1514,36.4702,26.9049,R,,T,,,,92,13,,,2927, ,2MODE CLKUP ,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,S40 FWD,2.4,5,Manual(M5),F,8,20,28,23,24.8025,38.6039,29.5578,R,,,,,,92,13,,,2675, ,,4,4,30-Jun-08,DERIVED
COMPACT CARS,VOLVO,S40 FWD,2.4,5,Auto(S5),F,8,20,28,23,24.799,39.1979,29.7102,R,,,,,,92,13,,,2675, ,2MODE CLKUP ,4,4,30-Jun-08,DERIVED
COMPACT CARS,VOLVO,S40 FWD,2.5,5,Manual(M6),F,3,19,28,23,24.4,39.5,29.4695,R,,T,,,,92,13,,,2675, ,,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,S40 FWD,2.5,5,Auto(S5),F,3,19,28,23,24.4014,39.3024,29.4209,R,,T,,,,92,13,,,2675, ,2MODE CLKUP ,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,S60 AWD,2.5,5,Auto(L5),4,3,17,26,21,21.8994,36.5421,26.717,R,,T,,,,92,14,,,2927, ,CLKUP ,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,S60 AWD,2.5,5,Auto(S5),4,3,18,26,21,22.1514,36.4702,26.9049,R,,T,,,,92,14,,,2927, ,2MODE CLKUP ,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,S60 FWD,2.4,5,Auto(S5),F,2,18,26,21,22.1843,36.4603,26.9291,R,,T,,,,92,14,,,2927, ,2MODE CLKUP ,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,S60 FWD,2.5,5,Auto(L5),F,3,19,27,22,23.4,37.6,28.191,R,,T,,,,92,14,,,2798, ,CLKUP ,4,4,30-May-08,DERIVED
COMPACT CARS,VOLVO,S60 FWD,2.5,5,Auto(S5),F,3,19,28,23,24.4014,39.3024,29.4209,R,,T,,,,92,14,,,2675, ,2MODE CLKUP ,4,4,30-May-08,DERIVED
MIDSIZE CARS,ACURA,RL,3.7,6,Auto(S5),4,16,16,22,18,20,30.9,23.7738,P,,,,,,99,13,,,3586, ,2MODE CLKUP ,4,5,30-Jun-08,DERIVED
MIDSIZE CARS,ACURA,TL 2WD,3.5,6,Auto(S5),F,11,18,26,21,22.6,36.8,27.3489,P,,,,,,98,13,,,3070, ,2MODE CLKUP ,4,5,29-Oct-08,DERIVED
MIDSIZE CARS,ACURA,TL 4WD,3.7,6,Auto(S5),4,15,17,25,20,21.2,34.3,25.5997,P,,,,,,98,13,,,3225, ,2MODE CLKUP ,4,5,29-Oct-08,DERIVED
MIDSIZE CARS,AUDI,A6 QUATTRO,4.2,8,Auto(S6),4,31,16,23,18,19.8642,31.4114,23.8016,P,,,,,,98,16,,,3586, ,3MODE CLKUP ,4,5,21-Jul-08,DERIVED
MIDSIZE CARS,AUDI,A8,4.2,8,Auto(S6),4,31,16,23,18,19.8642,31.4114,23.8016,P,,,,,,100,15,,,3586, ,3MODE CLKUP ,4,5,21-Jul-08,DERIVED
MIDSIZE CARS,AUDI,S6,5.2,10,Auto(S6),4,37,14,19,16,17.2,26.7,20.4789,P,G,,,,,98,16,,,4031, ,3MODE CLKUP ,4,5,25-Jul-08,DERIVED
MIDSIZE CARS,AUDI,S8,5.2,10,Auto(S6),4,37,13,19,15,15.7,25.7,19.0325,P,G,,,,,100,15,,,4302, ,3MODE CLKUP ,4,5,25-Jul-08,DERIVED
MIDSIZE CARS,BENTLEY,ARNAGE,6.7,8,Auto(S6),R,2,10,14,11,11.7,19.9,14.3634,P,G,T,,,,104,13,,,5863, ,3MODE CLKUP ,4,5,30-Jan-08,DERIVED
MIDSIZE CARS,BENTLEY,CONTINENTAL FLYING SPUR,6,12,Auto(S6),4,29,10,17,12,12.5188,23.259,15.8025,P,G,T,,,,102,13,,,5373, ,3MODE CLKUP ,4,5,30-Jun-08,DERIVED
MIDSIZE CARS,BMW,528I,3,6,Manual(M6),R,30,18,28,21,22.3879,38.72,27.6329,P,,,,,,99,14,,,3070, ,,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,528I,3,6,Auto(S6),R,30,18,27,21,22.5809,38.0812,27.6444,P,,,,,,99,14,,,3070, ,3MODE CLKUP ,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,528I XDRIVE,3,6,Manual(M6),4,30,17,25,20,20.8735,35.4336,25.6089,P,,,,,,99,14,,,3225, ,,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,528I XDRIVE,3,6,Auto(S6),4,30,17,25,20,21.7665,35.2524,26.2928,P,,,,,,99,14,,,3225, ,3MODE CLKUP ,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,535I,3,6,Manual(M6),R,35,17,26,20,20.9561,36.0905,25.8304,P,,T,,,,99,14,,,3225, ,,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,535I,3,6,Auto(S6),R,35,17,26,20,21.7374,36.3061,26.5275,P,,T,,,,99,14,,,3225, ,3MODE CLKUP ,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,535I XDRIVE,3,6,Manual(M6),4,35,16,25,19,20.5724,34.2517,25.0797,P,,T,,,,99,14,,,3393, ,,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,535I XDRIVE,3,6,Auto(S6),4,35,17,25,20,21.0675,34.6141,25.5708,P,,T,,,,99,14,,,3225, ,3MODE CLKUP ,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,550I,4.8,8,Manual(M6),R,48,15,22,18,18.7138,30.6961,22.7015,P,,,,,,99,14,,,3586, ,,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,550I,4.8,8,Auto(S6),R,48,15,23,18,19.0748,31.474,23.185,P,,,,,,99,14,,,3586, ,3MODE CLKUP ,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,M5,5,10,Manual(M6),R,51,11,17,13,13.1362,23.3082,16.3464,P,G,,,,,99,14,,,4960, ,,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BMW,M5,5,10,Auto(S7),R,50,11,17,13,13.1051,23.7127,16.4081,P,G,,,,,99,14,,,4960,SMG TRANS,6MODE CLKUP ,4,5,1-Sep-08,DERIVED
MIDSIZE CARS,BUICK,LACROSSE/ALLURE,3.8,6,Auto(L4),F,114,17,28,21,21.8,38.6,27.1095,R,,,,,,100,16,,,2927, ,CLKUP ,2,5,16-Jun-08,DERIVED
MIDSIZE CARS,BUICK,LACROSSE/ALLURE,5.3,8,Auto(L4),F,145,16,24,19,20.2,34.1,24.7377,R,,,,,,100,16,,,3235, ,CLKUP ,2,5,30-Jun-08,DERIVED
MIDSIZE CARS,CADILLAC,CTS,3.6,6,Manual(M6),R,150,16,25,19,19.6,35.3,24.5043,R,,,,,,97,14,,,3235,DI,SIL ,4,5,30-May-08,DERIVED
MIDSIZE CARS,CADILLAC,CTS,3.6,6,Manual(M6),R,144,16,25,19,20.2,35.5,25.0603,R,,,,,,97,14,,,3235,255,SIL ,4,5,30-Jun-08,DERIVED
MIDSIZE CARS,CADILLAC,CTS,3.6,6,Auto(S6),R,133,17,26,20,21.465,36.8354,26.4273,R,,,,,,97,14,,,3075,DI,CLKUP ,4,5,30-May-08,DERIVED
MIDSIZE CARS,CADILLAC,CTS,3.6,6,Auto(S6),R,148,18,26,21,22.3,36.9,27.1306,R,,,,,,97,14,,,2927,255HP,CLKUP ,4,5,13-Jun-08,DERIVED
MIDSIZE CARS,CADILLAC,CTS AWD,3.6,6,Auto(S6),4,132,17,26,20,20.9,36.7,25.9219,R,,,,,,97,14,,,3075,DI,CLKUP ,4,5,30-May-08,DERIVED
MIDSIZE CARS,CADILLAC,CTS AWD,3.6,6,Auto(S6),4,149,17,25,20,21.2,35,25.7728,R,,,,,,97,14,,,3075,255HP,CLKUP ,4,5,13-Jun-08,DERIVED
MIDSIZE CARS,CADILLAC,STS,3.6,6,Auto(S6),R,133,17,26,20,21.465,36.8354,26.4273,R,,,,,,102,14,,,3075,DI,CLKUP ,4,5,30-May-08,DERIVED
MIDSIZE CARS,CADILLAC,STS,4.4,8,Auto(S6),R,134,13,19,15,15.9,26.9,19.4856,P,G,,S,,,102,14,,,4302, ,CLKUP ,4,5,22-Jun-08,DERIVED
MIDSIZE CARS,CADILLAC,STS,4.6,8,Auto(S6),R,103,15,24,18,18.5,34.1,23.2958,P,,,,,,102,14,,,3586, ,CLKUP ,4,5,30-May-08,DERIVED
MIDSIZE CARS,CADILLAC,STS AWD,3.6,6,Auto(S6),4,132,17,26,20,20.9,36.7,25.9219,R,,,,,,102,14,,,3075,DI,CLKUP ,4,5,30-May-08,DERIVED
MIDSIZE CARS,CADILLAC,STS AWD,4.6,8,Auto(S6),4,104,15,22,17,18.4,30.3,22.35,P,,,,,,102,14,,,3793, ,CLKUP ,4,5,30-Jun-08,DERIVED
MIDSIZE CARS,CHEVROLET,MALIBU,2.4,4,Auto(S6),F,105,22,33,26,27.8,46.8,34.0141,R,,,,,,97,15,,,2368, ,CLKUP ,4,5,30-Jun-08,DERIVED
MIDSIZE CARS,CHEVROLET,MALIBU,2.4,4,Auto(L4),F,151,22,30,25,27.4,42.6,32.6409,R,,,,,,97,15,,,2460, ,CLKUP ,4,5,30-Jun-08,DERIVED
MIDSIZE CARS,CHEVROLET,MALIBU,3.5,6,Auto(L4),F,158,18,29,22,22.9,40.3,28.4222,R,,,,,,97,15,,,2798, ,CLKUP ,2,5,30-Jun-08,DERIVED
MIDSIZE CARS,CHEVROLET,MALIBU,3.6,6,Auto(S6),F,155,17,26,20,21.4,35.6,26.0815,R,,,,,,97,15,,,3075, ,CLKUP ,4,5,30-Jun-08,DERIVED
MIDSIZE CARS,CHEVROLET,MALIBU HYBRID,2.4,4,Auto(L4),F,154,26,34,29,33.2,48.1,38.5776,R,,,,,,97,15,,,2122, ,CLKUP ,4,5,30-Jun-08,DERIVED
MIDSIZE CARS,CHRYSLER,SEBRING,2.4,4,Auto(L4),F,213,21,30,24,26.9,41.6998,32.0128,R,,,,,,101,14,,,2565, ,CMODE ,4,5,15-Jul-08,DERIVED
MIDSIZE CARS,CHRYSLER,SEBRING,2.7,6,Auto(L4),F,216,13,20,16,16.9,27.8,20.5206,E,,,,,,101,14,,,3328,E85 270,,4,5,15-Jul-08,DERIVED
MIDSIZE CARS,CHRYSLER,SEBRING,2.7,6,Auto(L4),F,215,19,27,22,24.2,38.3,29.0052,R,,,,,,101,14,,,2798,GAS 370,,4,5,15-Jul-08,DERIVED
MIDSIZE CARS,CHRYSLER,SEBRING,3.5,6,Auto(L6),F,219,16,27,20,20.3,37.6,25.6005,R,,,,,,101,14,,,3075, ,CMODE ,4,5,16-Jul-08,DERIVED
MIDSIZE CARS,DODGE,AVENGER,2.4,4,Auto(L4),F,213,21,30,24,26.9,41.6998,32.0128,R,,,,,,101,13,,,2565, ,CMODE ,4,5,15-Jul-08,DERIVED
MIDSIZE CARS,DODGE,AVENGER,2.7,6,Auto(L4),F,216,13,20,16,16.9,27.8,20.5206,E,,,,,,101,13,,,3328,E85 270,,4,5,15-Jul-08,DERIVED
MIDSIZE CARS,DODGE,AVENGER,2.7,6,Auto(L4),F,215,19,27,22,24.2,38.3,29.0052,R,,,,,,101,13,,,2798,GAS 370,,4,5,15-Jul-08,DERIVED
MIDSIZE CARS,DODGE,AVENGER,3.5,6,Auto(L6),F,219,16,27,20,20.3,37.6,25.6005,R,,,,,,101,13,,,3075, ,CMODE ,4,5,16-Jul-08,DERIVED
MIDSIZE CARS,DODGE,CALIBER                    ,1.8,4,Manual(M5),F,203,24,30,27,31.3,41.8,35.289,R,,,,,,95,19,95,18,2276, ,,4,5,9-Jul-08,DERIVED
MIDSIZE CARS,DODGE,CALIBER                    ,2,4,Auto(AV),F,204,23,27,24,28.8945,38,32.3867,R,,,,,,95,19,95,18,2565, ,VMODE CLKUP ,4,5,9-Jul-08,DERIVED
MIDSIZE CARS,DODGE,CALIBER                    ,2.4,4,Manual(M5),F,206,23,29,25,29.6,40.1,33.5536,R,,,,,,95,19,95,18,2460, ,,4,5,9-Jul-08,DERIVED
MIDSIZE CARS,DODGE,CALIBER                    ,2.4,4,Auto(AV),F,205,21,25,23,27.1,35.3,30.2635,R,,,,,,95,19,95,18,2675, ,CMODE VLKUP ,4,5,9-Jul-08,DERIVED
MIDSIZE CARS,DODGE,CALIBER                    ,2.4,4,Manual(M6),F,207,19,27,22,24,37.5,28.6396,P,,T,,,,95,19,95,18,2935, ,,4,5,10-Jul-08,DERIVED
MIDSIZE CARS,FERRARI,FERRARI 612 SCAGLIETTI,5.7,12,Manual(M6),R,2,10,15,12,11.7,21.3,14.6767,P,G,,,105,6,,,,,5373, ,,4,5,15-Aug-08,DERIVED
MIDSIZE CARS,FERRARI,FERRARI 612 SCAGLIETTI,5.7,12,Auto(A6),R,2,9,16,11,11.4498,21.7,14.5406,P,G,,,105,6,,,,,5863, ,3MODE ,4,5,15-Aug-08,DERIVED
MIDSIZE CARS,FORD,FUSION AWD,3,6,Auto(L6),4,163,17,25,20,20.9413,34.4146,25.4196,R,,,,,,101,16,,,3075, ,CLKUP ,4,5,2-Jun-08,DERIVED
MIDSIZE CARS,FORD,FUSION FWD,2.3,4,Manual(M5),F,161,20,29,23,25.8,40.3,30.7843,R,,,,,,101,16,,,2675, ,,4,5,2-Jun-08,DERIVED
MIDSIZE CARS,FORD,FUSION FWD,2.3,4,Auto(L5),F,160,20,28,23,25.815,39.6041,30.6111,R,,,,,,101,16,,,2675, ,CLKUP ,4,5,2-Jun-08,DERIVED
MIDSIZE CARS,FORD,FUSION FWD,3,6,Auto(L6),F,162,18,26,21,22.3,36.1,26.9331,R,,,,,,101,16,,,2927, ,CLKUP ,4,5,2-Jun-08,DERIVED
MIDSIZE CARS,HYUNDAI,ELANTRA,2,4,Manual(M5),F,11,24,33,27,31,45.9,36.3031,R,,,,,,98,14,,,2276, ,,4,5,25-Aug-08,DERIVED
